# Kepler-7 b — Kepler short cadence, PDCSAP, SAP_QUALITY==0
# KIC 5780885; files 2009291181958 2009322144938 2009350160919 2010019161129 2010049094358 2010078100744 2010111051353 2010140023957
# fold: P=4.88548917 d, t0=134.2760790 BKJD (archive); window +-7.84 h
# baseline: straight line per transit fitted outside +-3.53 h, divided out
# transits used 44, dropped 5; baseline half-disagreement RMS 10.6 ppm
# columns: dt_days_from_mid,flux_normalised,err_normalised,epoch
# epoch is kept so the fold can be RE-CENTRED downstream: the archive
# ephemeris left a 136 ppm mirror asymmetry, three times the measured
# out-of-transit scatter, and a mis-centred fold is a systematic that looks
# exactly like a limb-darkening residual.
-0.32512862,0.99984161,4.779002e-4,50
-0.32511143,0.99981274,4.707651e-4,65
-0.32505820,1.00016149,4.756504e-4,57
-0.32505415,0.99944999,4.704934e-4,72
-0.32501850,0.99951343,4.692461e-4,67
-0.32495404,0.99952506,4.810623e-4,42
-0.32494993,0.99993339,4.797440e-4,41
-0.32494537,0.99984670,4.819564e-4,43
-0.32493561,1.00059327,4.802970e-4,40
-0.32493031,1.00017764,4.731349e-4,74
-0.32492294,0.99972472,4.990800e-4,44
-0.32491201,0.99993798,5.033372e-4,39
-0.32490277,1.00054884,4.706628e-4,69
-0.32489283,1.00021649,4.910072e-4,45
-0.32488354,1.00075854,4.796261e-4,38
-0.32488220,1.00017221,4.795329e-4,55
-0.32486414,1.00004667,4.766598e-4,62
-0.32485116,1.00009233,4.778675e-4,60
-0.32484616,0.99936683,4.853553e-4,37
-0.32483946,1.00060923,4.776179e-4,46
-0.32481740,0.99871879,4.744481e-4,52
-0.32480506,0.99943052,4.804732e-4,64
-0.32480444,0.99977079,4.779179e-4,36
-0.32477869,1.00005927,4.775287e-4,58
-0.32476915,1.00108468,4.752661e-4,47
-0.32476009,1.00003031,4.778573e-4,35
-0.32472802,1.00018805,4.696668e-4,66
-0.32471460,1.00010832,4.805909e-4,34
-0.32468075,0.99870168,4.781840e-4,48
-0.32466985,0.99987234,4.808390e-4,33
-0.32465023,1.00065043,4.722520e-4,73
-0.32463880,1.00027755,4.776036e-4,56
-0.32463194,1.00031378,4.791458e-4,53
-0.32462214,0.99995596,4.711608e-4,68
-0.32458923,1.00031781,4.836320e-4,31
-0.32457386,0.99956454,4.772126e-4,49
-0.32453356,0.99975396,4.708384e-4,75
-0.32453052,1.00017971,4.819159e-4,29
-0.32452392,1.00027357,4.744871e-4,61
-0.32451326,0.99961897,4.787515e-4,28
-0.32450844,0.99907634,4.867973e-4,26
-0.32450555,0.99906473,4.845763e-4,27
-0.32448229,0.99955149,4.757622e-4,59
-0.32444753,1.00015740,4.779811e-4,50
-0.32443030,0.99982069,4.707324e-4,65
-0.32437709,0.99985996,4.756353e-4,57
-0.32437292,1.00002542,4.705492e-4,72
-0.32433737,0.99936686,4.692610e-4,67
-0.32427297,1.00007512,4.810670e-4,42
-0.32426886,0.99936333,4.797050e-4,41
-0.32426419,1.00025191,4.821943e-4,43
-0.32425454,1.00022546,4.802723e-4,40
-0.32424928,0.99978870,4.730584e-4,74
-0.32424187,0.99977624,4.992060e-4,44
-0.32423084,1.00059768,5.033335e-4,39
-0.32422153,0.99971157,4.705318e-4,69
-0.32421174,1.00023344,4.910368e-4,45
-0.32420247,1.00042989,4.796138e-4,38
-0.32420109,1.00016876,4.795229e-4,55
-0.32418302,1.00017429,4.766323e-4,62
-0.32417005,0.99990365,4.777723e-4,60
-0.32416499,1.00091042,4.856264e-4,37
-0.32415848,0.99956465,4.774087e-4,46
-0.32413630,1.00070363,4.748199e-4,52
-0.32412403,1.00038845,4.806557e-4,64
-0.32412337,0.99958014,4.778427e-4,36
-0.32409757,0.99939797,4.774248e-4,58
-0.32408797,1.00048933,4.751256e-4,47
-0.32407892,0.99952321,4.776978e-4,35
-0.32404689,1.00049026,4.697350e-4,66
-0.32403353,0.99985048,4.805799e-4,34
-0.32399966,1.00007990,4.784079e-4,48
-0.32398878,0.99943260,4.807195e-4,33
-0.32396900,1.00017318,4.721735e-4,73
-0.32395769,1.00025505,4.776257e-4,56
-0.32395084,0.99908525,4.789321e-4,53
-0.32394111,1.00019861,4.711916e-4,68
-0.32390816,1.00038779,4.836593e-4,31
-0.32389267,0.99928342,4.771401e-4,49
-0.32385243,0.99986489,4.709077e-4,75
-0.32384945,0.99972284,4.818148e-4,29
-0.32384280,1.00062858,4.745380e-4,61
-0.32383209,0.99949460,4.787754e-4,28
-0.32382726,1.00029262,4.874021e-4,26
-0.32382438,1.00119971,4.849944e-4,27
-0.32380127,0.99968028,4.758079e-4,59
-0.32376653,1.00026728,4.780584e-4,50
-0.32374917,0.99970501,4.706825e-4,65
-0.32369588,0.99950159,4.755776e-4,57
-0.32369179,1.00015478,4.705731e-4,72
-0.32365614,0.99998123,4.694197e-4,67
-0.32359189,0.99937782,4.808658e-4,42
-0.32358779,0.99865820,4.796345e-4,41
-0.32358311,0.99973731,4.816307e-4,43
-0.32357337,0.99924549,4.801331e-4,40
-0.32356805,0.99943558,4.729870e-4,74
-0.32356079,1.00004996,4.993817e-4,44
-0.32354987,0.99925752,5.030525e-4,39
-0.32354050,1.00001166,4.706255e-4,69
-0.32353066,1.00055601,4.911512e-4,45
-0.32351988,0.99981312,4.794747e-4,55
-0.32350179,1.00016648,4.765849e-4,62
-0.32348903,1.00000498,4.777711e-4,60
-0.32348402,1.00064400,4.855407e-4,37
-0.32347729,0.99989405,4.774559e-4,46
-0.32345510,0.99975785,4.746301e-4,52
-0.32344291,0.99964437,4.805186e-4,64
-0.32344220,1.00017938,4.779418e-4,36
-0.32341636,0.99999996,4.775589e-4,58
-0.32340688,0.99950254,4.749493e-4,47
-0.32339785,1.00011723,4.777552e-4,35
-0.32336566,1.00038969,4.697116e-4,66
-0.32335236,0.99981849,4.806013e-4,34
-0.32331848,0.99892905,4.781575e-4,48
-0.32330782,0.99977839,4.807118e-4,33
-0.32328787,1.00025979,4.721804e-4,73
-0.32327668,1.00129182,4.778474e-4,56
-0.32326983,0.99963380,4.790777e-4,53
-0.32325988,0.99971987,4.711072e-4,68
-0.32322699,0.99931123,4.834434e-4,31
-0.32321158,0.99983277,4.772484e-4,49
-0.32317120,1.00035108,4.710152e-4,75
-0.32316848,0.99988775,4.818104e-4,29
-0.32316168,0.99920341,4.742419e-4,61
-0.32315101,1.00047092,4.790155e-4,28
-0.32314619,0.99934013,4.868025e-4,26
-0.32314331,1.00076106,4.849945e-4,27
-0.32312015,0.99864867,4.756245e-4,59
-0.32308534,1.00059181,4.781268e-4,50
-0.32306805,0.99915476,4.705621e-4,65
-0.32301487,0.99972188,4.756305e-4,57
-0.32301055,0.99935187,4.704354e-4,72
-0.32297501,0.99982835,4.694487e-4,67
-0.32291082,0.99936307,4.807608e-4,42
-0.32290671,1.00007166,4.799876e-4,41
-0.32290214,0.99981204,4.820240e-4,43
-0.32289239,0.99992747,4.803358e-4,40
-0.32288692,0.99948148,4.729948e-4,74
-0.32287961,0.99931889,4.993272e-4,44
-0.32286880,1.00060590,5.031894e-4,39
-0.32285937,0.99988385,4.706115e-4,69
-0.32284958,0.99958335,4.909784e-4,45
-0.32284023,1.00036501,4.797108e-4,38
-0.32283887,0.99998893,4.795159e-4,55
-0.32282067,1.00055150,4.766253e-4,62
-0.32280781,0.99925100,4.775925e-4,60
-0.32280295,1.00016615,4.854288e-4,37
-0.32279621,0.99984572,4.774504e-4,46
-0.32277400,1.00083851,4.748246e-4,52
-0.32276178,0.99938054,4.804923e-4,64
-0.32276114,1.00043375,4.779034e-4,36
-0.32273534,0.99959046,4.774947e-4,58
-0.32272570,0.99944186,4.749385e-4,47
-0.32271668,0.99976374,4.776614e-4,35
-0.32268453,1.00013133,4.696725e-4,66
-0.32267140,1.00097245,4.808585e-4,34
-0.32263739,0.99886769,4.781375e-4,48
-0.32262675,0.99989121,4.806824e-4,33
-0.32260684,1.00041787,4.722004e-4,73
-0.32259547,1.00066519,4.777594e-4,56
-0.32258863,0.99927536,4.790358e-4,53
-0.32257875,1.00022212,4.711901e-4,68
-0.32254602,0.99970507,4.835848e-4,31
-0.32253049,1.00043646,4.773419e-4,49
-0.32249008,0.99955726,4.708893e-4,75
-0.32248740,0.99986628,4.817915e-4,29
-0.32248046,1.00055250,4.744672e-4,61
-0.32246984,0.99915012,4.788268e-4,28
-0.32246511,0.99974471,4.868137e-4,26
-0.32246233,0.99983974,4.848421e-4,27
-0.32243904,0.99964284,4.758143e-4,59
-0.32240425,1.00000320,4.780373e-4,50
-0.32238692,0.99943671,4.705624e-4,65
-0.32233375,1.00069445,4.758295e-4,57
-0.32232942,0.99996653,4.705498e-4,72
-0.32229398,0.99960969,4.694754e-4,67
-0.32222974,1.00003679,4.807954e-4,42
-0.32222564,0.99952728,4.799857e-4,41
-0.32222096,0.99974378,4.819281e-4,43
-0.32221132,1.00004052,4.804101e-4,40
-0.32220579,1.00057157,4.732029e-4,74
-0.32219853,1.00074617,4.996828e-4,44
-0.32218763,0.99997520,5.029923e-4,39
-0.32216850,1.00023485,4.911204e-4,45
-0.32215916,1.00063721,4.798388e-4,38
-0.32215777,0.99926989,4.794051e-4,55
-0.32213955,0.99956559,4.763797e-4,62
-0.32212669,0.99936954,4.775816e-4,60
-0.32212178,0.99994345,4.853312e-4,37
-0.32211513,1.00000509,4.774585e-4,46
-0.32209290,1.00007880,4.746651e-4,52
-0.32208056,1.00039580,4.806739e-4,64
-0.32208007,1.00088153,4.779834e-4,36
-0.32205423,0.99973587,4.775080e-4,58
-0.32204461,1.00029373,4.751265e-4,47
-0.32203562,0.99957001,4.775354e-4,35
-0.32200340,1.00007838,4.696671e-4,66
-0.32199033,1.00032127,4.807552e-4,34
-0.32195630,0.99991757,4.783029e-4,48
-0.32194558,0.99995827,4.806418e-4,33
